size_um,65.13744218,65.15866667,65.17989116,65.20111565,65.22234014,65.24356463,65.26478912,65.28512048,65.30319277,65.32126506,64.90777922,64.93167532,64.9495974,64.96751948,64.99245455,65.01972727,65.047,65.07376871,65.0949932,65.11621769,64.70348649,64.74402703,64.79707692,64.83092308,64.86476923,64.88985714,63.80885294,63.85297059,63.89286792,63.93135849,63.96984906,64.00833962,64.04683019,64.08532075,64.12381132,64.16427586,62.90153333,62.95353333,63.0104,63.1096,63.2216,63.3176,63.40022222,63.458,63.54318182,63.58858,63.64738,63.70618,63.76473529,62.01677778,62.04195,62.08095,62.11995,61.74383957,61.78014583,61.81139583,61.84264583,61.8716,61.8956,61.9196,61.9436,61.99233333,61.47085156,61.494,61.51622222,61.53844444,61.56066667,61.58525,61.61025,61.63525,61.66041711,61.70212834,61.30749219,61.33139844,61.35530469,61.37921094,61.40311719,61.42742188,61.45092969,60.88455738,60.97568639,61.08574556,61.19580473,61.29872656,61.37841406,62.14335,62.22729412,62.28563158,62.34289474,62.39657895,62.45026316,62.50394737,62.552,62.59905882,62.64779443,64.20565517,64.24991304,64.28121739,64.31253488,64.34462791,64.37672093,64.42252778,64.46086111,64.49861364,64.52997727,64.56134091,64.60553488,64.64181395,64.67809302,58.25717073,58.54494025,59.05241379,59.33439759,59.68261905,59.96374194,60.31518333,60.77851667,65.3489759,65.37307229,65.40319277,65.43331325,65.46343374,65.48,65.54024096,65.60048193,65.66072289,65.72096386,65.78120482,65.84144578,65.90168675,65.96192771,65.9860241,66.04626506,66.10650603,64.21324138,64.22226087,64.2306087,64.23895652,64.24730435,64.27234783,64.28904348,64.2973913,64.31413953,64.32269767,64.33981395,64.35693023,64.37404651,64.39972093,64.41933333,64.42955556,64.43977778,64.50018182,64.52527273
0.2303,0.24494,0.24867,0.31545,0.37936,0.52188,0.4962,0.30659,0.24213,0.24822,0.27506,0.19628,0.24369,0.29968,0.24427,0.28138,0.34133,0.16176,0.23031,0.23745,0.26227,0.25447,0.31656,0.24381,0.2588,0.21833,0.23235,0.1109,0.12465,0.14899,0.12863,0.13817,0.15014,0.18538,0.15235,0.15173,0.18024,0.16989,0.11791,0.11921,0.1461,0.13417,0.12685,0.13887,0.10645,0.1051,0.07456,0.11838,0.12318,0.13576,0.10331,0.06671,0.07362,0.09033,0.16033,0.13554,0.13804,0.11844,0.13475,0.14388,0.1298,0.11486,0.11844,0.13214,0.13618,0.1272,0.14721,0.13864,0.13711,0.115,0.10957,0.16332,0.12971,0.24562,0.24194,0.27791,0.24185,0.26165,0.27169,0.27829,0.11849,0.13204,0.10872,0.11635,0.1316,0.16034,0.11162,0.16007,0.14266,0.15554,0.14622,0.13012,0.15982,0.13997,0.14163,0.1187,0.22093,0.21834,0.24277,0.17803,0.20532,0.21822,0.24275,0.18568,0.22605,0.25674,0.08338,0.24576,0.15572,0.22298,0.09445,0.12218,0.11239,0.12956,0.12439,0.12417,0.12544,0.18491,0.20294,0.2233,0.22071,0.247,0.24941,0.36209,0.43182,0.43729,0.38654,0.4066,0.43528,0.41956,0.37881,0.3244,0.35899,0.37777,0.35675,0.15955,0.18039,0.17641,0.17349,0.21936,0.26399,0.21869,0.25191,0.1727,0.19245,0.22449,0.14992,0.26756,0.2273,0.21824,0.17031,0.16901,0.23426,0.27068
0.2683,0.37368,0.35937,0.4027,0.47195,0.5809,0.56579,0.40899,0.39029,0.38921,0.43144,0.32951,0.34415,0.4361,0.36551,0.369,0.47678,0.2844,0.36515,0.34313,0.37723,0.44614,0.53244,0.42459,0.40604,0.35591,0.39814,0.26973,0.29489,0.31009,0.29152,0.29146,0.30578,0.3632,0.31659,0.32494,0.34158,0.31442,0.23979,0.26065,0.29132,0.28056,0.27523,0.29866,0.26258,0.2391,0.19763,0.27085,0.27122,0.29687,0.26011,0.20519,0.21485,0.24272,0.31579,0.29562,0.27968,0.27595,0.27409,0.29326,0.27334,0.25735,0.28216,0.33553,0.32036,0.31646,0.30841,0.32519,0.32039,0.28475,0.275,0.35608,0.28735,0.46395,0.4238,0.46937,0.46254,0.46364,0.45543,0.46285,0.29301,0.31151,0.28913,0.27064,0.29494,0.33525,0.25484,0.35551,0.32395,0.3279,0.31986,0.28439,0.32921,0.31316,0.29893,0.26633,0.42715,0.42545,0.46828,0.31321,0.39417,0.42171,0.47763,0.35431,0.40023,0.50097,0.25811,0.48396,0.35425,0.40991,0.24484,0.26617,0.25378,0.27675,0.31763,0.32249,0.31354,0.34335,0.3541,0.36236,0.39647,0.38579,0.40788,0.5268,0.59793,0.57649,0.53728,0.5744,0.61593,0.57221,0.50535,0.44734,0.48014,0.52485,0.49364,0.38863,0.41176,0.41813,0.38216,0.47722,0.53409,0.47924,0.50142,0.38622,0.40243,0.44212,0.37526,0.52285,0.47038,0.46646,0.36108,0.35736,0.46984,0.50458
0.3125,0.46859,0.43851,0.47559,0.51107,0.5841,0.61664,0.5056,0.51367,0.49581,0.51969,0.44694,0.39403,0.53625,0.47891,0.43569,0.57073,0.42512,0.48062,0.44017,0.48466,0.5723,0.66199,0.54702,0.50876,0.45569,0.5283,0.39862,0.40789,0.40298,0.38523,0.40176,0.43605,0.48812,0.4457,0.429,0.44315,0.43639,0.32968,0.39452,0.41628,0.41063,0.39052,0.43352,0.36611,0.3453,0.31652,0.3916,0.39102,0.42082,0.39625,0.33491,0.32655,0.3356,0.44965,0.44018,0.40429,0.41765,0.39484,0.40611,0.37982,0.38197,0.42723,0.33754,0.43951,0.46639,0.42314,0.46027,0.47946,0.42079,0.40775,0.5146,0.42581,0.49121,0.54797,0.59549,0.58878,0.62549,0.58781,0.58348,0.42255,0.39323,0.36693,0.40604,0.43351,0.47353,0.39084,0.36808,0.44594,0.45697,0.45147,0.40533,0.42813,0.41011,0.42607,0.38853,0.59213,0.51983,0.57395,0.407,0.49792,0.54772,0.55874,0.45201,0.51161,0.56649,0.3673,0.65671,0.49678,0.53364,0.31831,0.34286,0.32849,0.40094,0.3581,0.43199,0.38924,0.4257,0.45513,0.48621,0.44904,0.50428,0.48631,0.63862,0.71739,0.66384,0.60498,0.64102,0.70756,0.71228,0.61501,0.53089,0.54409,0.57662,0.6269,0.55908,0.56422,0.57812,0.51742,0.56458,0.63693,0.61493,0.60192,0.51421,0.46956,0.53818,0.47831,0.60033,0.59396,0.63307,0.5053,0.46767,0.58346,0.61443
0.3641,0.58359,0.53997,0.56716,0.54952,0.6076,0.73086,0.63043,0.67052,0.64219,0.65252,0.58194,0.47264,0.64621,0.62817,0.56205,0.67479,0.61332,0.61467,0.55328,0.61235,0.72634,0.81748,0.68191,0.62271,0.56545,0.67722,0.56378,0.56758,0.53783,0.52249,0.54063,0.59444,0.63528,0.6073,0.58047,0.58392,0.59277,0.44679,0.56891,0.57295,0.57409,0.52918,0.60745,0.50856,0.48246,0.46546,0.5466,0.53916,0.58141,0.57626,0.49816,0.4754,0.47782,0.6186,0.62209,0.56161,0.59145,0.54528,0.54328,0.52764,0.53283,0.60168,0.40559,0.59336,0.65306,0.57918,0.63402,0.668,0.59198,0.57413,0.71388,0.59482,0.60159,0.70362,0.75648,0.76762,0.83016,0.74918,0.73942,0.59949,0.51657,0.49956,0.57977,0.61014,0.64549,0.5664,0.44825,0.59737,0.60955,0.60563,0.55072,0.55929,0.53896,0.5857,0.54088,0.79257,0.63622,0.70963,0.52675,0.64434,0.70041,0.69182,0.59531,0.64547,0.66462,0.4868,0.86225,0.65298,0.67885,0.44081,0.47282,0.46132,0.56174,0.46677,0.58541,0.51241,0.54081,0.59702,0.65163,0.56393,0.66257,0.62231,0.79933,0.88434,0.7915,0.73672,0.7602,0.8515,0.88515,0.77193,0.66483,0.66679,0.69579,0.79681,0.78049,0.76895,0.78846,0.7017,0.69711,0.7786,0.79285,0.74875,0.69328,0.59116,0.6864,0.63956,0.7214,0.76451,0.8509,0.70836,0.62709,0.74217,0.76279
0.4242,0.7824,0.724,0.71041,0.62374,0.70074,0.98591,0.82166,0.94335,0.92972,0.97099,0.782,0.66219,0.81564,0.87216,0.84991,0.84054,0.90078,0.81667,0.71185,0.79344,1.03132,1.13337,0.91768,0.8114,0.7426,0.91994,0.9088,0.98636,0.90558,0.91563,0.83588,0.87892,0.92281,0.92612,0.99395,0.92256,0.87975,0.6956,0.88662,0.85649,0.86662,0.79513,0.94808,0.87953,0.77,0.72625,0.86802,0.82549,0.92231,0.94833,0.80634,0.82599,0.91651,0.92454,0.94991,0.84473,0.89932,0.814,0.8094,0.86673,0.7986,0.90768,0.91229,0.96924,1.03701,0.93823,1.02315,0.9955,0.94436,0.91633,1.09765,0.89296,1.13942,1.01275,1.08383,1.21926,1.20388,1.04582,1.05819,1.0218,0.92049,1.00597,0.91305,0.95402,0.97897,0.8827,0.92235,0.93578,0.89989,0.89695,0.82481,0.88221,0.87987,0.89219,0.83349,1.16107,0.95103,1.07895,0.77033,1.02811,1.03704,1.16145,0.97425,0.91838,1.03146,0.76469,1.25029,0.94352,0.96393,0.87717,0.88261,0.91388,0.8773,1.02368,1.04182,0.96208,0.83793,0.91711,0.94624,0.99392,0.9468,1.00533,1.13066,1.2041,1.05173,1.09258,1.08618,1.19548,1.14254,1.05047,0.95464,0.97469,1.05432,1.05153,1.27716,1.27249,1.30104,1.15834,1.17116,1.22576,1.27592,1.20808,1.17015,1.05099,1.14042,1.18969,1.15354,1.23773,1.35419,1.17607,1.05599,1.19097,1.16471
0.4941,0.91451,0.85207,0.83724,0.63705,0.76691,1.25463,0.99993,1.15636,1.1481,1.16773,0.93151,0.77959,0.92424,1.09144,1.11875,0.94414,1.19243,0.96632,0.84489,0.94989,1.19962,1.28996,1.02703,0.91332,0.83902,1.07755,1.14615,1.24565,1.11336,1.13636,1.01736,1.08066,1.08384,1.14565,1.24362,1.12933,1.09478,0.85492,1.14804,1.06786,1.08901,0.96167,1.19664,1.10048,0.96407,0.93382,1.08227,1.01905,1.15203,1.22444,1.04075,1.05963,1.17938,1.15615,1.20477,1.05867,1.13123,1.01349,0.97477,1.09712,0.99041,1.13054,1.02553,1.1743,1.2878,1.16978,1.26162,1.22488,1.18007,1.14411,1.36838,1.11297,1.34128,1.1924,1.27391,1.46508,1.46987,1.22947,1.24629,1.30052,1.10036,1.25449,1.16095,1.20452,1.20249,1.14561,1.05946,1.12071,1.07328,1.07029,0.99894,1.04588,1.04386,1.10434,1.03724,1.42311,1.05388,1.22085,0.92164,1.24203,1.20896,1.35244,1.20397,1.06841,1.08917,0.87361,1.47413,1.08978,1.10936,1.11219,1.12161,1.18918,1.10963,1.24134,1.27096,1.15331,0.98033,1.12591,1.19782,1.20216,1.18256,1.24608,1.37151,1.4481,1.24218,1.33047,1.2686,1.40366,1.37361,1.30503,1.18147,1.20546,1.27869,1.28992,1.61097,1.58555,1.6135,1.44435,1.32549,1.37199,1.50234,1.39631,1.45172,1.24377,1.37031,1.46099,1.28182,1.4753,1.67106,1.51439,1.31141,1.40987,1.34976
0.5757,1.03472,0.97534,0.97937,0.64424,0.87386,1.59725,1.19382,1.37087,1.37246,1.3525,1.0673,0.89736,1.02581,1.3274,1.4361,1.04391,1.51426,1.10326,0.97658,1.10784,1.33523,1.41266,1.09052,0.99022,0.90846,1.21334,1.36359,1.48011,1.29197,1.32528,1.17432,1.26597,1.21044,1.35164,1.47317,1.31789,1.30141,0.99434,1.41207,1.269,1.30131,1.10027,1.43157,1.29192,1.13896,1.13362,1.27259,1.19168,1.3638,1.49027,1.262,1.27118,1.41532,1.38098,1.45294,1.26179,1.35002,1.20168,1.11347,1.31321,1.16467,1.3347,1.04811,1.33716,1.50805,1.37927,1.46592,1.42727,1.39175,1.34717,1.6209,1.31869,1.48283,1.33786,1.43141,1.66852,1.71809,1.38595,1.40657,1.55859,1.22804,1.45177,1.3957,1.44111,1.40241,1.41558,1.13094,1.26602,1.21457,1.20981,1.14706,1.17164,1.16507,1.29949,1.22302,1.67625,1.10437,1.31065,1.05426,1.4356,1.34241,1.49771,1.41878,1.19606,1.06998,0.93368,1.65112,1.18971,1.21305,1.31163,1.33382,1.44139,1.33148,1.38959,1.44875,1.28675,1.08619,1.3196,1.46567,1.3785,1.43027,1.48213,1.61648,1.70033,1.44324,1.57665,1.44331,1.60133,1.62117,1.59074,1.42156,1.45492,1.50558,1.5465,1.93596,1.88337,1.90703,1.72028,1.42081,1.46414,1.68806,1.54374,1.71565,1.39831,1.58105,1.69045,1.35803,1.68433,1.97599,1.85556,1.551,1.60224,1.50988
0.6707,1.21035,1.15881,1.17673,0.69799,1.09639,2.10583,1.44213,1.67859,1.72096,1.68821,1.23687,1.11228,1.18349,1.64373,1.93338,1.20731,1.91493,1.27715,1.13785,1.30116,1.56532,1.6461,1.19219,1.11054,1.01001,1.40541,1.71704,1.9429,1.66389,1.73499,1.44379,1.5373,1.42219,1.68095,1.94259,1.67108,1.60305,1.2259,1.79162,1.56111,1.60421,1.31494,1.79082,1.67271,1.42442,1.40994,1.57959,1.45777,1.7165,1.91152,1.58625,1.64857,1.94309,1.70854,1.80929,1.55122,1.66019,1.47107,1.3317,1.68874,1.41022,1.62251,1.41879,1.65431,1.86341,1.74783,1.82285,1.70875,1.73353,1.67445,2.00667,1.61082,1.998,1.57231,1.69215,2.06841,2.07997,1.62471,1.6736,2.02618,1.56863,2.00473,1.74543,1.80141,1.71086,1.805,1.53881,1.53167,1.43766,1.42819,1.37393,1.42651,1.43281,1.59836,1.50606,2.06666,1.27744,1.55747,1.27263,1.83602,1.60042,1.92399,1.8472,1.42891,1.19192,1.07972,1.92602,1.35795,1.39104,1.82249,1.81112,2.03235,1.67075,1.97145,1.86301,1.68309,1.31339,1.65296,1.85041,1.84203,1.7878,1.95153,2.00473,2.07852,1.76149,2.02818,1.79217,1.95569,1.94287,1.99187,1.7976,1.87877,1.94985,1.87057,2.51164,2.45521,2.47238,2.25311,1.77592,1.78679,2.12369,1.95104,2.2581,1.85873,2.08296,2.28308,1.67231,2.1611,2.54092,2.44949,2.04098,2.05277,1.89308
0.7813,1.32375,1.28847,1.37733,0.77303,1.38364,2.62086,1.66833,1.91533,1.98608,1.88846,1.34727,1.26683,1.32965,1.9159,2.37248,1.36788,2.26646,1.39146,1.27154,1.46285,1.66664,1.76891,1.19004,1.17579,1.0512,1.5206,1.90106,2.16225,1.82475,1.90394,1.57571,1.70099,1.50993,1.88517,2.18453,1.86484,1.79765,1.33374,2.05754,1.74704,1.79434,1.40484,2.0007,1.83178,1.56822,1.58064,1.7233,1.59516,1.91062,2.15182,1.76522,1.82083,2.16685,1.92538,2.04138,1.72814,1.84747,1.63612,1.42775,1.89128,1.54477,1.78442,1.33848,1.75156,2.02102,1.92786,1.96527,1.84769,1.89865,1.82802,2.22387,1.78455,2.10522,1.66062,1.80489,2.20993,2.2941,1.74626,1.80275,2.25918,1.62662,2.15869,1.94194,2.00818,1.86759,2.08867,1.55529,1.61379,1.52925,1.51227,1.47496,1.49878,1.49758,1.7631,1.65761,2.34291,1.30374,1.62626,1.38725,2.05446,1.71037,2.08656,2.08882,1.56906,1.11905,1.08806,2.0145,1.40057,1.43841,2.00482,2.00365,2.29766,1.87158,2.05391,1.96594,1.74171,1.37416,1.83822,2.16846,2.029,2.07714,2.23542,2.28982,2.37552,2.02639,2.34156,2.01629,2.17932,2.2442,2.3585,2.08317,2.20078,2.23576,2.16393,2.86239,2.78179,2.7876,2.57107,1.86739,1.90397,2.32458,2.13193,2.55445,2.03403,2.35938,2.50358,1.77798,2.41332,2.89229,2.82753,2.30494,2.29591,2.12111
0.9103,1.4708,1.44863,1.66703,1.07239,1.9571,3.21809,1.9052,2.22262,2.34872,2.19181,1.47213,1.50867,1.65539,2.20904,2.88402,1.73436,2.54651,1.50713,1.41853,1.6262,1.86114,2.09836,1.27544,1.36382,1.18012,1.71275,2.11252,2.46253,2.08583,2.17646,1.79665,1.92507,1.70237,2.17798,2.54927,2.1724,2.0277,1.47297,2.33898,1.97492,2.01304,1.5385,2.23289,2.05604,1.75019,1.75549,1.88888,1.7732,2.1675,2.3842,1.92542,2.00436,2.4702,2.17655,2.28101,1.9146,2.0407,1.82376,1.56993,2.13672,1.68925,1.95825,1.37816,1.89132,2.17877,2.13974,2.12004,1.98513,2.07767,1.98939,2.45293,1.96941,2.3762,1.77658,1.96794,2.3812,2.51268,1.92418,2.00204,2.53543,1.74533,2.4048,2.11545,2.20959,2.03995,2.3938,1.7469,1.75298,1.68557,1.65705,1.61624,1.63526,1.64695,1.95689,1.83298,2.73062,1.55255,1.9078,1.55466,2.44268,1.96206,2.50304,2.46305,1.874,1.31118,1.33796,2.12557,1.59483,1.56562,2.28656,2.25892,2.67019,2.07357,2.267,2.11218,1.87536,1.50337,2.07165,2.55531,2.36953,2.43142,2.65142,2.66139,2.75876,2.41659,2.78498,2.40682,2.51466,2.62991,2.81464,2.43346,2.63058,2.66154,2.4894,3.33233,3.25934,3.2598,3.05628,2.29411,2.40905,2.81045,2.62958,3.03375,2.47026,2.91853,2.91647,2.26132,2.9462,3.42882,3.27631,2.71277,2.81871,2.67086
