lon,lat,elevation
-156.0666667,19.75,-86
-156.05,19.75,4
-156.0333333,19.75,27
-156.0166667,19.75,101
-156,19.75,207
-155.9833333,19.75,452
-155.9666667,19.75,682
-155.95,19.75,849
-155.9333333,19.75,954
-155.9166667,19.75,1008
-155.9,19.75,1022
-155.8833333,19.75,1043
-155.8666667,19.75,1076
-155.85,19.75,1124
-155.8333333,19.75,1160
-155.8166667,19.75,1183
-155.8,19.75,1189
-155.7833333,19.75,1201
-155.7666667,19.75,1241
-155.75,19.75,1282
-155.7333333,19.75,1294
-155.7166667,19.75,1327
-155.7,19.75,1382
-155.6833333,19.75,1442
-155.6666667,19.75,1525
-155.65,19.75,1594
-155.6333333,19.75,1670
-155.6166667,19.75,1712
-155.6,19.75,1742
-155.5833333,19.75,1783
-155.5666667,19.75,1827
-155.55,19.75,1880
-155.5333333,19.75,1955
-155.5166667,19.75,2036
-155.5,19.75,2155
-155.4833333,19.75,2432
-155.4666667,19.75,2603
-155.45,19.75,2655
-155.4333333,19.75,2579
-155.4166667,19.75,2580
-155.4,19.75,2354
-155.3833333,19.75,2137
-155.3666667,19.75,1970
-155.35,19.75,1806
-155.3333333,19.75,1694
-155.3166667,19.75,1582
-155.3,19.75,1467
-155.2833333,19.75,1334
-155.2666667,19.75,1226
-155.25,19.75,1109
-155.2333333,19.75,1004
-155.2166667,19.75,918
-155.2,19.75,817
-155.1833333,19.75,691
-155.1666667,19.75,576
-155.15,19.75,457
-155.1333333,19.75,349
-155.1166667,19.75,217
-155.1,19.75,98
-155.0833333,19.75,-20
-155.0666667,19.75,-15
-155.05,19.75,-23
-155.0333333,19.75,-24
-155.0166667,19.75,-64
-155,19.75,-88
-154.9833333,19.75,-118
-154.9666667,19.75,-417
-154.95,19.75,-1213
-154.9333333,19.75,-1678
-154.9166667,19.75,-2022
-154.9,19.75,-2185
-154.8833333,19.75,-2225
-154.8666667,19.75,-2339
-154.85,19.75,-2433
-154.8333333,19.75,-2649
-154.8166667,19.75,-2800
-154.8,19.75,-2818
-154.7833333,19.75,-2843
-154.7666667,19.75,-2931
-154.75,19.75,-3104
-154.7333333,19.75,-3428
-154.7166667,19.75,-3560
-154.7,19.75,-3652
-154.6833333,19.75,-3727
-154.6666667,19.75,-3815
-154.65,19.75,-3849
-154.6333333,19.75,-3847
-154.6166667,19.75,-3822
-154.6,19.75,-3805
-154.5833333,19.75,-3740
-154.5666667,19.75,-3641
-154.55,19.75,-3507
-154.5333333,19.75,-3541
-154.5166667,19.75,-3482
-154.5,19.75,-3320
-154.4833333,19.75,-3261
-154.4666667,19.75,-3183
-154.45,19.75,-3118
-154.4333333,19.75,-3179
-154.4166667,19.75,-3045
-154.4,19.75,-3117
-154.3833333,19.75,-3459
-154.3666667,19.75,-3685
-154.35,19.75,-4018
-154.3333333,19.75,-4282
-154.3166667,19.75,-4402
-154.3,19.75,-4588
-154.2833333,19.75,-4852
-154.2666667,19.75,-5085
-154.25,19.75,-5261
-154.2333333,19.75,-5318
-154.2166667,19.75,-5448
-154.2,19.75,-5472
-154.1833333,19.75,-5465
-154.1666667,19.75,-5458
-154.15,19.75,-5450
-154.1333333,19.75,-5437
-154.1166667,19.75,-5419
-154.1,19.75,-5420
-154.0833333,19.75,-5418
-154.0666667,19.75,-5418
-154.05,19.75,-5423
-154.0333333,19.75,-5417
-154.0166667,19.75,-5402
-156.9833333,19.76666667,-4741
-156.9666667,19.76666667,-4747
-156.95,19.76666667,-4754
-156.9333333,19.76666667,-4757
-156.9166667,19.76666667,-4758
-156.9,19.76666667,-4762
-156.8833333,19.76666667,-4763
-156.8666667,19.76666667,-4765
-156.85,19.76666667,-4769
-156.8333333,19.76666667,-4772
-156.8166667,19.76666667,-4776
-156.8,19.76666667,-4779
-156.7833333,19.76666667,-4784
-156.7666667,19.76666667,-4784
-156.75,19.76666667,-4788
-156.7333333,19.76666667,-4795
-156.7166667,19.76666667,-4794
-156.7,19.76666667,-4793
-156.6833333,19.76666667,-4783
-156.6666667,19.76666667,-4796
-156.65,19.76666667,-4801
-156.6333333,19.76666667,-4805
-156.6166667,19.76666667,-4806
-156.6,19.76666667,-4811
-156.5833333,19.76666667,-4810
-156.5666667,19.76666667,-4809
-156.55,19.76666667,-4809
-156.5333333,19.76666667,-4801
-156.5166667,19.76666667,-4800
-156.5,19.76666667,-4801
-156.4833333,19.76666667,-4791
-156.4666667,19.76666667,-4777
-156.45,19.76666667,-4767
-156.4333333,19.76666667,-4772
-156.4166667,19.76666667,-4775
-156.4,19.76666667,-4792
-156.3833333,19.76666667,-4796
-156.3666667,19.76666667,-4799
-156.35,19.76666667,-4806
-156.3333333,19.76666667,-4797
-156.3166667,19.76666667,-4798
-156.3,19.76666667,-4778
-156.2833333,19.76666667,-4406
-156.2666667,19.76666667,-4106
-156.25,19.76666667,-3752
-156.2333333,19.76666667,-3333
-156.2166667,19.76666667,-3114
-156.2,19.76666667,-2901
-156.1833333,19.76666667,-2704
-156.1666667,19.76666667,-2485
-156.15,19.76666667,-2186
-156.1333333,19.76666667,-1758
-156.1166667,19.76666667,-1135
-156.1,19.76666667,-461
-156.0833333,19.76666667,-119
-156.0666667,19.76666667,-76
-156.05,19.76666667,-7
-156.0333333,19.76666667,28
-156.0166667,19.76666667,75
-156,19.76666667,191
-155.9833333,19.76666667,349
-155.9666667,19.76666667,516
-155.95,19.76666667,591
-155.9333333,19.76666667,678
-155.9166667,19.76666667,734
-155.9,19.76666667,750
-155.8833333,19.76666667,819
-155.8666667,19.76666667,874
-155.85,19.76666667,946
-155.8333333,19.76666667,1122
-155.8166667,19.76666667,1099
-155.8,19.76666667,1101
-155.7833333,19.76666667,1123
-155.7666667,19.76666667,1161
-155.75,19.76666667,1195
-155.7333333,19.76666667,1221
-155.7166667,19.76666667,1260
-155.7,19.76666667,1306
-155.6833333,19.76666667,1393
-155.6666667,19.76666667,1480
-155.65,19.76666667,1569
-155.6333333,19.76666667,1672
-155.6166667,19.76666667,1697
-155.6,19.76666667,1746
-155.5833333,19.76666667,1799
-155.5666667,19.76666667,1858
-155.55,19.76666667,1965
-155.5333333,19.76666667,2127
-155.5166667,19.76666667,2396
-155.5,19.76666667,2626
-155.4833333,19.76666667,2812
-155.4666667,19.76666667,2939
-155.45,19.76666667,3016
-155.4333333,19.76666667,2964
-155.4166667,19.76666667,2771
-155.4,19.76666667,2474
-155.3833333,19.76666667,2285
-155.3666667,19.76666667,2104
-155.35,19.76666667,1952
-155.3333333,19.76666667,1832
-155.3166667,19.76666667,1699
-155.3,19.76666667,1568
-155.2833333,19.76666667,1414
-155.2666667,19.76666667,1276
-155.25,19.76666667,1157
-155.2333333,19.76666667,1057
-155.2166667,19.76666667,953
-155.2,19.76666667,848
-155.1833333,19.76666667,725
-155.1666667,19.76666667,599
-155.15,19.76666667,490
-155.1333333,19.76666667,363
-155.1166667,19.76666667,229
-155.1,19.76666667,105
-155.0833333,19.76666667,-36
-155.0666667,19.76666667,-53
-155.05,19.76666667,-47
-155.0333333,19.76666667,-63
-155.0166667,19.76666667,-111
-155,19.76666667,-206
-154.9833333,19.76666667,-308
-154.9666667,19.76666667,-348
-154.95,19.76666667,-900
-154.9333333,19.76666667,-1717
-154.9166667,19.76666667,-1995
-154.9,19.76666667,-2160
-154.8833333,19.76666667,-2196
-154.8666667,19.76666667,-2274
-154.85,19.76666667,-2339
-154.8333333,19.76666667,-2486
-154.8166667,19.76666667,-2609
-154.8,19.76666667,-2747
-154.7833333,19.76666667,-2744
-154.7666667,19.76666667,-2930
-154.75,19.76666667,-3290
-154.7333333,19.76666667,-3393
-154.7166667,19.76666667,-3473
-154.7,19.76666667,-3637
-154.6833333,19.76666667,-3635
-154.6666667,19.76666667,-3823
-154.65,19.76666667,-3893
-154.6333333,19.76666667,-3901
-154.6166667,19.76666667,-3851
-154.6,19.76666667,-3805
-154.5833333,19.76666667,-3780
-154.5666667,19.76666667,-3709
-154.55,19.76666667,-3657
-154.5333333,19.76666667,-3680
-154.5166667,19.76666667,-3789
-154.5,19.76666667,-3717
-154.4833333,19.76666667,-3629
-154.4666667,19.76666667,-3581
-154.45,19.76666667,-3434
-154.4333333,19.76666667,-3428
-154.4166667,19.76666667,-3401
-154.4,19.76666667,-3387
-154.3833333,19.76666667,-3369
-154.3666667,19.76666667,-3434
-154.35,19.76666667,-3712
-154.3333333,19.76666667,-4027
-154.3166667,19.76666667,-4170
-154.3,19.76666667,-4366
-154.2833333,19.76666667,-4851
-154.2666667,19.76666667,-5086
-154.25,19.76666667,-5319
-154.2333333,19.76666667,-5325
-154.2166667,19.76666667,-5445
-154.2,19.76666667,-5476
-154.1833333,19.76666667,-5473
-154.1666667,19.76666667,-5468
-154.15,19.76666667,-5459
-154.1333333,19.76666667,-5454
-154.1166667,19.76666667,-5438
-154.1,19.76666667,-5433
-154.0833333,19.76666667,-5433
-154.0666667,19.76666667,-5422
-154.05,19.76666667,-5422
-154.0333333,19.76666667,-5410
-154.0166667,19.76666667,-5394
-156.9833333,19.78333333,-4747
-156.9666667,19.78333333,-4748
-156.95,19.78333333,-4753
-156.9333333,19.78333333,-4758
-156.9166667,19.78333333,-4759
-156.9,19.78333333,-4763
-156.8833333,19.78333333,-4764
-156.8666667,19.78333333,-4764
-156.85,19.78333333,-4769
-156.8333333,19.78333333,-4771
-156.8166667,19.78333333,-4776
-156.8,19.78333333,-4777
-156.7833333,19.78333333,-4781
-156.7666667,19.78333333,-4784
-156.75,19.78333333,-4786
-156.7333333,19.78333333,-4794
-156.7166667,19.78333333,-4791
-156.7,19.78333333,-4791
-156.6833333,19.78333333,-4793
-156.6666667,19.78333333,-4798
-156.65,19.78333333,-4803
-156.6333333,19.78333333,-4806
-156.6166667,19.78333333,-4807
-156.6,19.78333333,-4812
-156.5833333,19.78333333,-4811
-156.5666667,19.78333333,-4812
-156.55,19.78333333,-4815
-156.5333333,19.78333333,-4809
-156.5166667,19.78333333,-4813
-156.5,19.78333333,-4809
-156.4833333,19.78333333,-4799
-156.4666667,19.78333333,-4797
-156.45,19.78333333,-4797
-156.4333333,19.78333333,-4795
-156.4166667,19.78333333,-4795
-156.4,19.78333333,-4805
-156.3833333,19.78333333,-4804
-156.3666667,19.78333333,-4811
-156.35,19.78333333,-4811
-156.3333333,19.78333333,-4810
-156.3166667,19.78333333,-4778
-156.3,19.78333333,-4490
-156.2833333,19.78333333,-4057
-156.2666667,19.78333333,-3719
-156.25,19.78333333,-3517
-156.2333333,19.78333333,-3237
-156.2166667,19.78333333,-3145
-156.2,19.78333333,-2904
-156.1833333,19.78333333,-2672
-156.1666667,19.78333333,-2329
-156.15,19.78333333,-1924
-156.1333333,19.78333333,-1317
-156.1166667,19.78333333,-583
-156.1,19.78333333,-140
-156.0833333,19.78333333,-118
-156.0666667,19.78333333,-74
-156.05,19.78333333,-16
-156.0333333,19.78333333,11
-156.0166667,19.78333333,58
-156,19.78333333,154
-155.9833333,19.78333333,266
-155.9666667,19.78333333,331
-155.95,19.78333333,375
-155.9333333,19.78333333,412
-155.9166667,19.78333333,528
-155.9,19.78333333,590
-155.8833333,19.78333333,627
-155.8666667,19.78333333,689
-155.85,19.78333333,737
-155.8333333,19.78333333,831
-155.8166667,19.78333333,976
-155.8,19.78333333,994
-155.7833333,19.78333333,1034
-155.7666667,19.78333333,1080
-155.75,19.78333333,1131
-155.7333333,19.78333333,1154
-155.7166667,19.78333333,1192
-155.7,19.78333333,1251
-155.6833333,19.78333333,1361
-155.6666667,19.78333333,1453
-155.65,19.78333333,1542
-155.6333333,19.78333333,1699
-155.6166667,19.78333333,1698
-155.6,19.78333333,1827
-155.5833333,19.78333333,2037
-155.5666667,19.78333333,2184
-155.55,19.78333333,2347
-155.5333333,19.78333333,2549
-155.5166667,19.78333333,2866
-155.5,19.78333333,3149
-155.4833333,19.78333333,3340
-155.4666667,19.78333333,3395
-155.45,19.78333333,3465
-155.4333333,19.78333333,3336
-155.4166667,19.78333333,3018
-155.4,19.78333333,2681
-155.3833333,19.78333333,2422
-155.3666667,19.78333333,2282
-155.35,19.78333333,2109
-155.3333333,19.78333333,1930
-155.3166667,19.78333333,1777
-155.3,19.78333333,1633
-155.2833333,19.78333333,1481
-155.2666667,19.78333333,1347
-155.25,19.78333333,1208
-155.2333333,19.78333333,1085
-155.2166667,19.78333333,985
-155.2,19.78333333,869
-155.1833333,19.78333333,756
-155.1666667,19.78333333,642
-155.15,19.78333333,488
-155.1333333,19.78333333,349
-155.1166667,19.78333333,234
-155.1,19.78333333,104
-155.0833333,19.78333333,-26
-155.0666667,19.78333333,-53
-155.05,19.78333333,-73
-155.0333333,19.78333333,-127
-155.0166667,19.78333333,-256
-155,19.78333333,-305
-154.9833333,19.78333333,-338
-154.9666667,19.78333333,-358
-154.95,19.78333333,-669
-154.9333333,19.78333333,-1548
-154.9166667,19.78333333,-1769
-154.9,19.78333333,-2159
-154.8833333,19.78333333,-2202
-154.8666667,19.78333333,-2252
-154.85,19.78333333,-2276
-154.8333333,19.78333333,-2342
-154.8166667,19.78333333,-2401
-154.8,19.78333333,-2715
-154.7833333,19.78333333,-2740
-154.7666667,19.78333333,-2788
-154.75,19.78333333,-3222
-154.7333333,19.78333333,-3269
-154.7166667,19.78333333,-3420
-154.7,19.78333333,-3491
-154.6833333,19.78333333,-3637
-154.6666667,19.78333333,-3721
-154.65,19.78333333,-3787
-154.6333333,19.78333333,-3814
-154.6166667,19.78333333,-3822
-154.6,19.78333333,-3812
-154.5833333,19.78333333,-3761
-154.5666667,19.78333333,-3742
-154.55,19.78333333,-3763
-154.5333333,19.78333333,-3821
-154.5166667,19.78333333,-3862
-154.5,19.78333333,-3872
-154.4833333,19.78333333,-3851
-154.4666667,19.78333333,-3824
-154.45,19.78333333,-3817
-154.4333333,19.78333333,-3839
-154.4166667,19.78333333,-3686
-154.4,19.78333333,-3705
-154.3833333,19.78333333,-3653
-154.3666667,19.78333333,-3556
-154.35,19.78333333,-3699
-154.3333333,19.78333333,-3768
-154.3166667,19.78333333,-4102
-154.3,19.78333333,-4394
-154.2833333,19.78333333,-4712
-154.2666667,19.78333333,-4944
-154.25,19.78333333,-5174
-154.2333333,19.78333333,-5196
-154.2166667,19.78333333,-5325
-154.2,19.78333333,-5444
-154.1833333,19.78333333,-5485
-154.1666667,19.78333333,-5486
-154.15,19.78333333,-5479
-154.1333333,19.78333333,-5465
-154.1166667,19.78333333,-5445
-154.1,19.78333333,-5444
-154.0833333,19.78333333,-5439
-154.0666667,19.78333333,-5417
-154.05,19.78333333,-5396
-154.0333333,19.78333333,-5404
-154.0166667,19.78333333,-5392
-156.9833333,19.8,-4746
-156.9666667,19.8,-4747
-156.95,19.8,-4752
-156.9333333,19.8,-4758
-156.9166667,19.8,-4759
-156.9,19.8,-4765
-156.8833333,19.8,-4764
-156.8666667,19.8,-4766
-156.85,19.8,-4768
-156.8333333,19.8,-4771
-156.8166667,19.8,-4775
-156.8,19.8,-4776
-156.7833333,19.8,-4781
-156.7666667,19.8,-4782
-156.75,19.8,-4787
-156.7333333,19.8,-4795
-156.7166667,19.8,-4788
-156.7,19.8,-4790
-156.6833333,19.8,-4796
-156.6666667,19.8,-4798
-156.65,19.8,-4803
-156.6333333,19.8,-4806
-156.6166667,19.8,-4807
-156.6,19.8,-4813
-156.5833333,19.8,-4811
-156.5666667,19.8,-4811
-156.55,19.8,-4815
-156.5333333,19.8,-4815
-156.5166667,19.8,-4817
-156.5,19.8,-4813
-156.4833333,19.8,-4808
-156.4666667,19.8,-4810
-156.45,19.8,-4808
-156.4333333,19.8,-4810
-156.4166667,19.8,-4814
-156.4,19.8,-4802
-156.3833333,19.8,-4805
-156.3666667,19.8,-4808
-156.35,19.8,-4803
-156.3333333,19.8,-4675
-156.3166667,19.8,-4386
-156.3,19.8,-4120
-156.2833333,19.8,-3711
-156.2666667,19.8,-3534
-156.25,19.8,-3462
-156.2333333,19.8,-3212
-156.2166667,19.8,-3138
-156.2,19.8,-2919
-156.1833333,19.8,-2545
-156.1666667,19.8,-2146
-156.15,19.8,-1701
-156.1333333,19.8,-703
-156.1166667,19.8,-356
-156.1,19.8,-132
-156.0833333,19.8,-118
-156.0666667,19.8,-83
-156.05,19.8,-52
-156.0333333,19.8,-22
-156.0166667,19.8,17
-156,19.8,71
-155.9833333,19.8,138
-155.9666667,19.8,191
-155.95,19.8,264
-155.9333333,19.8,303
-155.9166667,19.8,387
-155.9,19.8,445
-155.8833333,19.8,475
-155.8666667,19.8,539
-155.85,19.8,621
-155.8333333,19.8,724
-155.8166667,19.8,847
-155.8,19.8,894
-155.7833333,19.8,938
-155.7666667,19.8,972
-155.75,19.8,1032
-155.7333333,19.8,1067
-155.7166667,19.8,1127
-155.7,19.8,1212
-155.6833333,19.8,1309
-155.6666667,19.8,1402
-155.65,19.8,1515
-155.6333333,19.8,1652
-155.6166667,19.8,1852
-155.6,19.8,2039
-155.5833333,19.8,2278
-155.5666667,19.8,2462
-155.55,19.8,2657
-155.5333333,19.8,2959
-155.5166667,19.8,3241
-155.5,19.8,3609
-155.4833333,19.8,3768
-155.4666667,19.8,3757
-155.45,19.8,3672
-155.4333333,19.8,3515
-155.4166667,19.8,3253
-155.4,19.8,2867
-155.3833333,19.8,2572
-155.3666667,19.8,2344
-155.35,19.8,2133
-155.3333333,19.8,1980
-155.3166667,19.8,1839
-155.3,19.8,1661
-155.2833333,19.8,1521
-155.2666667,19.8,1381
-155.25,19.8,1234
-155.2333333,19.8,1117
-155.2166667,19.8,998
-155.2,19.8,879
-155.1833333,19.8,765
-155.1666667,19.8,652
-155.15,19.8,522
-155.1333333,19.8,361
-155.1166667,19.8,218
-155.1,19.8,101
-155.0833333,19.8,-38
-155.0666667,19.8,-83
-155.05,19.8,-114
-155.0333333,19.8,-208
-155.0166667,19.8,-293
-155,19.8,-331
-154.9833333,19.8,-350
-154.9666667,19.8,-358
-154.95,19.8,-498
-154.9333333,19.8,-1266
-154.9166667,19.8,-1524
-154.9,19.8,-1829
-154.8833333,19.8,-2066
-154.8666667,19.8,-2130
-154.85,19.8,-2199
-154.8333333,19.8,-2272
-154.8166667,19.8,-2309
-154.8,19.8,-2424
-154.7833333,19.8,-2682
-154.7666667,19.8,-2748
-154.75,19.8,-2895
-154.7333333,19.8,-3065
-154.7166667,19.8,-3155
-154.7,19.8,-3263
-154.6833333,19.8,-3371
-154.6666667,19.8,-3443
-154.65,19.8,-3523
-154.6333333,19.8,-3639
-154.6166667,19.8,-3723
-154.6,19.8,-3789
-154.5833333,19.8,-3817
-154.5666667,19.8,-3785
-154.55,19.8,-3877
-154.5333333,19.8,-3936
-154.5166667,19.8,-3977
-154.5,19.8,-4012
-154.4833333,19.8,-4030
-154.4666667,19.8,-4033
-154.45,19.8,-4057
-154.4333333,19.8,-4087
-154.4166667,19.8,-4119
-154.4,19.8,-4044
-154.3833333,19.8,-4040
-154.3666667,19.8,-3929
-154.35,19.8,-3892
-154.3333333,19.8,-4017
-154.3166667,19.8,-4056
-154.3,19.8,-4228
-154.2833333,19.8,-4702
-154.2666667,19.8,-4753
-154.25,19.8,-4937
-154.2333333,19.8,-5109
-154.2166667,19.8,-5259
-154.2,19.8,-5382
-154.1833333,19.8,-5449
-154.1666667,19.8,-5468
-154.15,19.8,-5473
-154.1333333,19.8,-5472
-154.1166667,19.8,-5434
-154.1,19.8,-5439
-154.0833333,19.8,-5430
-154.0666667,19.8,-5418
-154.05,19.8,-5401
-154.0333333,19.8,-5398
-154.0166667,19.8,-5396
-156.9833333,19.81666667,-4746
-156.9666667,19.81666667,-4747
-156.95,19.81666667,-4752
-156.9333333,19.81666667,-4757
-156.9166667,19.81666667,-4759
-156.9,19.81666667,-4764
-156.8833333,19.81666667,-4765
-156.8666667,19.81666667,-4766
-156.85,19.81666667,-4770
-156.8333333,19.81666667,-4772
-156.8166667,19.81666667,-4775
-156.8,19.81666667,-4777
-156.7833333,19.81666667,-4782
-156.7666667,19.81666667,-4784
-156.75,19.81666667,-4789
-156.7333333,19.81666667,-4788
-156.7166667,19.81666667,-4787
-156.7,19.81666667,-4792
-156.6833333,19.81666667,-4797
-156.6666667,19.81666667,-4798
-156.65,19.81666667,-4803
-156.6333333,19.81666667,-4806
-156.6166667,19.81666667,-4807
-156.6,19.81666667,-4812
-156.5833333,19.81666667,-4811
-156.5666667,19.81666667,-4810
-156.55,19.81666667,-4815
-156.5333333,19.81666667,-4816
-156.5166667,19.81666667,-4818
-156.5,19.81666667,-4816
-156.4833333,19.81666667,-4808
-156.4666667,19.81666667,-4814
-156.45,19.81666667,-4812
-156.4333333,19.81666667,-4814
-156.4166667,19.81666667,-4807
-156.4,19.81666667,-4798
-156.3833333,19.81666667,-4787
-156.3666667,19.81666667,-4735
-156.35,19.81666667,-4674
-156.3333333,19.81666667,-4580
-156.3166667,19.81666667,-4205
-156.3,19.81666667,-3947
-156.2833333,19.81666667,-3744
-156.2666667,19.81666667,-3521
-156.25,19.81666667,-3457
-156.2333333,19.81666667,-3233
-156.2166667,19.81666667,-3082
-156.2,19.81666667,-2857
-156.1833333,19.81666667,-2395
-156.1666667,19.81666667,-2030
-156.15,19.81666667,-1405
-156.1333333,19.81666667,-495
-156.1166667,19.81666667,-366
-156.1,19.81666667,-136
-156.0833333,19.81666667,-120
-156.0666667,19.81666667,-102
-156.05,19.81666667,-78
-156.0333333,19.81666667,-56
-156.0166667,19.81666667,-28
-156,19.81666667,7
-155.9833333,19.81666667,53
-155.9666667,19.81666667,93
-155.95,19.81666667,160
-155.9333333,19.81666667,205
-155.9166667,19.81666667,262
-155.9,19.81666667,322
-155.8833333,19.81666667,368
-155.8666667,19.81666667,443
-155.85,19.81666667,622
-155.8333333,19.81666667,691
-155.8166667,19.81666667,737
-155.8,19.81666667,791
-155.7833333,19.81666667,837
-155.7666667,19.81666667,884
-155.75,19.81666667,934
-155.7333333,19.81666667,976
-155.7166667,19.81666667,1044
-155.7,19.81666667,1148
-155.6833333,19.81666667,1241
-155.6666667,19.81666667,1342
-155.65,19.81666667,1514
-155.6333333,19.81666667,1727
-155.6166667,19.81666667,1929
-155.6,19.81666667,2104
-155.5833333,19.81666667,2331
-155.5666667,19.81666667,2634
-155.55,19.81666667,2910
-155.5333333,19.81666667,3247
-155.5166667,19.81666667,3494
-155.5,19.81666667,3810
-155.4833333,19.81666667,3977
-155.4666667,19.81666667,4032
-155.45,19.81666667,3775
-155.4333333,19.81666667,3551
-155.4166667,19.81666667,3301
-155.4,19.81666667,2978
-155.3833333,19.81666667,2672
-155.3666667,19.81666667,2411
-155.35,19.81666667,2176
-155.3333333,19.81666667,2002
-155.3166667,19.81666667,1827
-155.3,19.81666667,1692
-155.2833333,19.81666667,1537
-155.2666667,19.81666667,1374
-155.25,19.81666667,1242
-155.2333333,19.81666667,1129
-155.2166667,19.81666667,1010
-155.2,19.81666667,881
-155.1833333,19.81666667,763
-155.1666667,19.81666667,630
-155.15,19.81666667,500
-155.1333333,19.81666667,346
-155.1166667,19.81666667,227
-155.1,19.81666667,118
-155.0833333,19.81666667,-50
-155.0666667,19.81666667,-133
-155.05,19.81666667,-197
-155.0333333,19.81666667,-252
-155.0166667,19.81666667,-306
-155,19.81666667,-334
-154.9833333,19.81666667,-342
-154.9666667,19.81666667,-350
-154.95,19.81666667,-354
-154.9333333,19.81666667,-817
-154.9166667,19.81666667,-1387
-154.9,19.81666667,-1665
-154.8833333,19.81666667,-1733
-154.8666667,19.81666667,-2045
-154.85,19.81666667,-2093
-154.8333333,19.81666667,-2118
-154.8166667,19.81666667,-2142
-154.8,19.81666667,-2350
-154.7833333,19.81666667,-2444
-154.7666667,19.81666667,-2622
-154.75,19.81666667,-2713
-154.7333333,19.81666667,-2709
-154.7166667,19.81666667,-2918
-154.7,19.81666667,-3127
-154.6833333,19.81666667,-3205
-154.6666667,19.81666667,-3267
-154.65,19.81666667,-3318
-154.6333333,19.81666667,-3484
-154.6166667,19.81666667,-3614
-154.6,19.81666667,-3758
-154.5833333,19.81666667,-3939
-154.5666667,19.81666667,-3985
-154.55,19.81666667,-4042
-154.5333333,19.81666667,-4051
-154.5166667,19.81666667,-4079
-154.5,19.81666667,-4178
-154.4833333,19.81666667,-4207
-154.4666667,19.81666667,-4214
-154.45,19.81666667,-4266
-154.4333333,19.81666667,-4325
-154.4166667,19.81666667,-4379
-154.4,19.81666667,-4398
-154.3833333,19.81666667,-4358
-154.3666667,19.81666667,-4286
-154.35,19.81666667,-4345
-154.3333333,19.81666667,-4362
-154.3166667,19.81666667,-4446
-154.3,19.81666667,-4462
-154.2833333,19.81666667,-4691
-154.2666667,19.81666667,-4751
-154.25,19.81666667,-4873
-154.2333333,19.81666667,-5096
-154.2166667,19.81666667,-5265
-154.2,19.81666667,-5373
-154.1833333,19.81666667,-5428
-154.1666667,19.81666667,-5459
-154.15,19.81666667,-5475
-154.1333333,19.81666667,-5471
-154.1166667,19.81666667,-5436
-154.1,19.81666667,-5450
-154.0833333,19.81666667,-5442
-154.0666667,19.81666667,-5425
-154.05,19.81666667,-5408
-154.0333333,19.81666667,-5402
-154.0166667,19.81666667,-5390
-156.9833333,19.83333333,-4747
-156.9666667,19.83333333,-4749
-156.95,19.83333333,-4752
-156.9333333,19.83333333,-4757
-156.9166667,19.83333333,-4759
-156.9,19.83333333,-4763
-156.8833333,19.83333333,-4764
-156.8666667,19.83333333,-4768
-156.85,19.83333333,-4772
-156.8333333,19.83333333,-4772
-156.8166667,19.83333333,-4776
-156.8,19.83333333,-4776
-156.7833333,19.83333333,-4781
-156.7666667,19.83333333,-4785
-156.75,19.83333333,-4784
-156.7333333,19.83333333,-4788
-156.7166667,19.83333333,-4792
-156.7,19.83333333,-4793
-156.6833333,19.83333333,-4798
-156.6666667,19.83333333,-4799
-156.65,19.83333333,-4805
-156.6333333,19.83333333,-4807
-156.6166667,19.83333333,-4806
-156.6,19.83333333,-4812
-156.5833333,19.83333333,-4809
-156.5666667,19.83333333,-4811
-156.55,19.83333333,-4815
-156.5333333,19.83333333,-4815
-156.5166667,19.83333333,-4816
-156.5,19.83333333,-4815
-156.4833333,19.83333333,-4812
-156.4666667,19.83333333,-4809
-156.45,19.83333333,-4809
-156.4333333,19.83333333,-4810
-156.4166667,19.83333333,-4807
-156.4,19.83333333,-4809
-156.3833333,19.83333333,-4770
-156.3666667,19.83333333,-4738
-156.35,19.83333333,-4635
-156.3333333,19.83333333,-4514
-156.3166667,19.83333333,-3966
-156.3,19.83333333,-3847
-156.2833333,19.83333333,-3535
-156.2666667,19.83333333,-3454
-156.25,19.83333333,-3453
-156.2333333,19.83333333,-3291
-156.2166667,19.83333333,-2970
-156.2,19.83333333,-2693
-156.1833333,19.83333333,-2211
-156.1666667,19.83333333,-1797
-156.15,19.83333333,-1132
-156.1333333,19.83333333,-503
-156.1166667,19.83333333,-383
-156.1,19.83333333,-243
-156.0833333,19.83333333,-129
-156.0666667,19.83333333,-127
-156.05,19.83333333,-108
-156.0333333,19.83333333,-89
-156.0166667,19.83333333,-70
-156,19.83333333,-28
-155.9833333,19.83333333,6
-155.9666667,19.83333333,19
-155.95,19.83333333,46
-155.9333333,19.83333333,92
-155.9166667,19.83333333,149
-155.9,19.83333333,216
-155.8833333,19.83333333,265
-155.8666667,19.83333333,321
-155.85,19.83333333,516
-155.8333333,19.83333333,600
-155.8166667,19.83333333,653
-155.8,19.83333333,708
-155.7833333,19.83333333,760
-155.7666667,19.83333333,806
-155.75,19.83333333,836
-155.7333333,19.83333333,885
-155.7166667,19.83333333,972
-155.7,19.83333333,1068
-155.6833333,19.83333333,1151
-155.6666667,19.83333333,1340
-155.65,19.83333333,1519
-155.6333333,19.83333333,1723
-155.6166667,19.83333333,1931
-155.6,19.83333333,2152
-155.5833333,19.83333333,2388
